"","ACT_ARR_DATE","ACT_ARR_HOUR","Del","Count","Date","M","T","W","R","F","ST","SN","Weekend","Holiday","Winter","Spring","Summer","Fall","Cancel"
"8966","2019-01-09",9,2667,954,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,14
"8967","2019-01-09",10,5605,1098,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,20
"8968","2019-01-09",11,6159,1163,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,19
"8969","2019-01-09",12,7072,1216,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,12
"8970","2019-01-09",13,7046,1181,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,16
"8971","2019-01-09",14,5738,1322,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,13
"8972","2019-01-09",15,8401,1287,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,11
"8973","2019-01-09",16,9620,1265,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,11
"8974","2019-01-09",17,10642,1248,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,14
"8975","2019-01-09",18,8609,1335,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,6
"8976","2019-01-09",19,12134,1258,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,4
"8977","2019-01-09",20,10952,1216,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,4
"8978","2019-01-09",21,11728,1252,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,2
"8979","2019-01-09",22,13504,1124,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"8980","2019-01-09",23,11539,1063,2019-01-09,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"8981","2019-01-10",0,8175,653,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"8982","2019-01-10",1,6223,313,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"8983","2019-01-10",2,3112,132,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"8984","2019-01-10",3,1696,46,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"8985","2019-01-10",4,186,30,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"8986","2019-01-10",5,114,73,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,2
"8987","2019-01-10",6,144,217,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"8988","2019-01-10",7,615,460,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,4
"8989","2019-01-10",8,1358,793,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,6
"8990","2019-01-10",9,1819,986,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,6
"8991","2019-01-10",10,5500,1111,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,11
"8992","2019-01-10",11,6846,1173,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,13
"8993","2019-01-10",12,8436,1246,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,17
"8994","2019-01-10",13,7987,1227,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,21
"8995","2019-01-10",14,8650,1375,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,13
"8996","2019-01-10",15,10347,1235,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,17
"8997","2019-01-10",16,11768,1338,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,12
"8998","2019-01-10",17,13558,1237,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,15
"8999","2019-01-10",18,12922,1311,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,11
"9000","2019-01-10",19,17665,1284,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,17
"9001","2019-01-10",20,17849,1234,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,7
"9002","2019-01-10",21,18011,1277,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,8
"9003","2019-01-10",22,21611,1131,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,7
"9004","2019-01-10",23,21167,1124,2019-01-10,0,0,0,1,0,0,0,0,0,1,0,0,0,2
"9005","2019-01-11",0,19501,775,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,3
"9006","2019-01-11",1,13466,389,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9007","2019-01-11",2,5499,154,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9008","2019-01-11",3,4211,58,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9009","2019-01-11",4,669,36,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9010","2019-01-11",5,275,69,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9011","2019-01-11",6,996,207,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,6
"9012","2019-01-11",7,1841,470,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,6
"9013","2019-01-11",8,3508,784,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,7
"9014","2019-01-11",9,3156,1024,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,10
"9015","2019-01-11",10,4930,1121,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,6
"9016","2019-01-11",11,7554,1228,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,10
"9017","2019-01-11",12,8265,1248,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,7
"9018","2019-01-11",13,8994,1220,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,6
"9019","2019-01-11",14,12116,1347,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,12
"9020","2019-01-11",15,12784,1338,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,6
"9021","2019-01-11",16,15713,1329,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,17
"9022","2019-01-11",17,17376,1273,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,22
"9023","2019-01-11",18,14696,1366,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,15
"9024","2019-01-11",19,17263,1302,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,29
"9025","2019-01-11",20,16849,1249,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,15
"9026","2019-01-11",21,17397,1285,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,32
"9027","2019-01-11",22,16602,1141,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,18
"9028","2019-01-11",23,18032,1105,2019-01-11,0,0,0,0,1,0,0,0,0,1,0,0,0,4
"9029","2019-01-12",0,15183,706,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,3
"9030","2019-01-12",1,8923,358,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"9031","2019-01-12",2,3985,130,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,3
"9032","2019-01-12",3,1618,48,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"9033","2019-01-12",4,803,37,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"9034","2019-01-12",5,360,57,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,3
"9035","2019-01-12",6,455,177,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,26
"9036","2019-01-12",7,1718,330,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,25
"9037","2019-01-12",8,2455,558,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,27
"9038","2019-01-12",9,4957,808,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,18
"9039","2019-01-12",10,4028,924,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,23
"9040","2019-01-12",11,5150,971,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,15
"9041","2019-01-12",12,8344,1034,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,19
"9042","2019-01-12",13,6959,1090,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,16
"9043","2019-01-12",14,9545,1146,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,21
"9044","2019-01-12",15,11890,1072,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,14
"9045","2019-01-12",16,10527,1060,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,24
"9046","2019-01-12",17,14190,1036,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,35
"9047","2019-01-12",18,14473,1086,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,28
"9048","2019-01-12",19,13551,1000,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,40
"9049","2019-01-12",20,14332,901,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,27
"9050","2019-01-12",21,12898,863,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,14
"9051","2019-01-12",22,16381,780,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,12
"9052","2019-01-12",23,11943,654,2019-01-12,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"9053","2019-01-13",0,7405,443,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,1
"9054","2019-01-13",1,4914,186,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"9055","2019-01-13",2,2277,95,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,2
"9056","2019-01-13",3,1440,34,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"9057","2019-01-13",4,264,30,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"9058","2019-01-13",5,113,66,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,14
"9059","2019-01-13",6,246,101,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,73
"9060","2019-01-13",7,1103,256,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,50
"9061","2019-01-13",8,2553,478,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,79
"9062","2019-01-13",9,4522,685,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,60
"9063","2019-01-13",10,9589,866,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,67
"9064","2019-01-13",11,8546,1013,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,36
"9065","2019-01-13",12,14009,1085,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,64
"9066","2019-01-13",13,15515,1121,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,25
"9067","2019-01-13",14,13881,1286,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,61
"9068","2019-01-13",15,16340,1289,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,38
"9069","2019-01-13",16,15098,1259,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,22
"9070","2019-01-13",17,15432,1206,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,94
"9071","2019-01-13",18,12776,1333,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,30
"9072","2019-01-13",19,14312,1219,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,67
"9073","2019-01-13",20,12285,1183,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,35
"9074","2019-01-13",21,15110,1217,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,14
"9075","2019-01-13",22,14311,1118,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,44
"9076","2019-01-13",23,10976,1066,2019-01-13,0,0,0,0,0,0,1,1,0,1,0,0,0,1
"9077","2019-01-14",0,13428,688,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"9078","2019-01-14",1,9721,320,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"9079","2019-01-14",2,6690,150,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"9080","2019-01-14",3,5132,48,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"9081","2019-01-14",4,2262,32,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"9082","2019-01-14",5,890,72,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,9
"9083","2019-01-14",6,1230,189,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,27
"9084","2019-01-14",7,2244,444,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,27
"9085","2019-01-14",8,4020,777,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,22
"9086","2019-01-14",9,4664,979,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,9
"9087","2019-01-14",10,7381,1069,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,14
"9088","2019-01-14",11,10038,1215,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,13
"9089","2019-01-14",12,13956,1250,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,12
"9090","2019-01-14",13,14403,1217,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,8
"9091","2019-01-14",14,13452,1383,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,12
"9092","2019-01-14",15,14560,1274,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,8
"9093","2019-01-14",16,11788,1369,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,16
"9094","2019-01-14",17,13468,1230,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,17
"9095","2019-01-14",18,12031,1409,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,12
"9096","2019-01-14",19,12727,1268,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,13
"9097","2019-01-14",20,12823,1212,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,11
"9098","2019-01-14",21,13727,1291,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,13
"9099","2019-01-14",22,12300,1145,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,10
"9100","2019-01-14",23,13840,1067,2019-01-14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"9101","2019-01-15",0,12089,677,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,5
"9102","2019-01-15",1,9370,330,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9103","2019-01-15",2,6934,169,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,3
"9104","2019-01-15",3,2665,44,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9105","2019-01-15",4,1876,34,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9106","2019-01-15",5,669,70,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"9107","2019-01-15",6,1290,201,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,5
"9108","2019-01-15",7,835,437,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,9
"9109","2019-01-15",8,2367,701,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,5
"9110","2019-01-15",9,4994,948,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,13
"9111","2019-01-15",10,6770,1108,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,14
"9112","2019-01-15",11,8099,1134,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,21
"9113","2019-01-15",12,9956,1201,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,10
"9114","2019-01-15",13,8680,1189,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,16
"9115","2019-01-15",14,9435,1321,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,13
"9116","2019-01-15",15,11032,1253,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,11
"9117","2019-01-15",16,9509,1235,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,27
"9118","2019-01-15",17,12182,1177,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,14
"9119","2019-01-15",18,12073,1355,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,20
"9120","2019-01-15",19,12334,1192,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,25
"9121","2019-01-15",20,10901,1094,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,14
"9122","2019-01-15",21,13087,1196,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,17
"9123","2019-01-15",22,12607,1013,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,10
"9124","2019-01-15",23,16254,940,2019-01-15,0,1,0,0,0,0,0,0,0,1,0,0,0,6
"9125","2019-01-16",0,12480,618,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,8
"9126","2019-01-16",1,8354,318,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"9127","2019-01-16",2,4414,138,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9128","2019-01-16",3,2391,42,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"9129","2019-01-16",4,651,28,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9130","2019-01-16",5,454,66,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9131","2019-01-16",6,501,169,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,6
"9132","2019-01-16",7,1407,440,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,6
"9133","2019-01-16",8,3638,715,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,5
"9134","2019-01-16",9,4055,961,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,11
"9135","2019-01-16",10,7059,1094,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,23
"9136","2019-01-16",11,5764,1173,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,23
"9137","2019-01-16",12,8312,1209,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,15
"9138","2019-01-16",13,6282,1198,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,17
"9139","2019-01-16",14,9077,1320,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,17
"9140","2019-01-16",15,7810,1256,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,18
"9141","2019-01-16",16,8539,1259,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,27
"9142","2019-01-16",17,8780,1185,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,25
"9143","2019-01-16",18,8210,1335,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,22
"9144","2019-01-16",19,10890,1185,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,19
"9145","2019-01-16",20,14746,1185,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,19
"9146","2019-01-16",21,13366,1240,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,21
"9147","2019-01-16",22,12171,1073,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,24
"9148","2019-01-16",23,12050,1000,2019-01-16,0,0,1,0,0,0,0,0,0,1,0,0,0,9
"9149","2019-01-17",0,12453,628,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,8
"9150","2019-01-17",1,12050,320,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"9151","2019-01-17",2,7916,145,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"9152","2019-01-17",3,3990,58,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9153","2019-01-17",4,1563,31,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9154","2019-01-17",5,1113,73,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9155","2019-01-17",6,1292,195,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,10
"9156","2019-01-17",7,2443,473,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,16
"9157","2019-01-17",8,1495,734,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,12
"9158","2019-01-17",9,3409,948,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,11
"9159","2019-01-17",10,6251,1109,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,23
"9160","2019-01-17",11,9969,1185,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,17
"9161","2019-01-17",12,10780,1190,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,10
"9162","2019-01-17",13,11506,1235,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,18
"9163","2019-01-17",14,13511,1343,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,9
"9164","2019-01-17",15,12421,1281,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,10
"9165","2019-01-17",16,13075,1309,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,18
"9166","2019-01-17",17,15135,1200,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,11
"9167","2019-01-17",18,18355,1342,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,16
"9168","2019-01-17",19,22764,1303,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,13
"9169","2019-01-17",20,22833,1202,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,7
"9170","2019-01-17",21,24590,1296,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,6
"9171","2019-01-17",22,27170,1210,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,5
"9172","2019-01-17",23,26241,1152,2019-01-17,0,0,0,1,0,0,0,0,0,1,0,0,0,2
"9173","2019-01-18",0,18133,795,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9174","2019-01-18",1,10180,372,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9175","2019-01-18",2,6653,185,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9176","2019-01-18",3,3253,63,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9177","2019-01-18",4,1431,40,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9178","2019-01-18",5,589,72,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"9179","2019-01-18",6,580,194,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,3
"9180","2019-01-18",7,1689,471,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,3
"9181","2019-01-18",8,2312,729,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,9
"9182","2019-01-18",9,5718,944,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,8
"9183","2019-01-18",10,9281,1133,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,7
"9184","2019-01-18",11,10349,1197,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,14
"9185","2019-01-18",12,16689,1264,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,9
"9186","2019-01-18",13,17204,1243,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,19
"9187","2019-01-18",14,17993,1352,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,20
"9188","2019-01-18",15,22527,1321,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,17
"9189","2019-01-18",16,17511,1295,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,29
"9190","2019-01-18",17,18558,1252,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,42
"9191","2019-01-18",18,20837,1369,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,49
"9192","2019-01-18",19,23784,1262,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,66
"9193","2019-01-18",20,23777,1272,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,57
"9194","2019-01-18",21,22948,1241,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,54
"9195","2019-01-18",22,23927,1107,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,64
"9196","2019-01-18",23,22533,1065,2019-01-18,0,0,0,0,1,0,0,0,0,1,0,0,0,13
"9197","2019-01-19",0,20690,713,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"9198","2019-01-19",1,11979,383,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"9199","2019-01-19",2,8052,174,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,2
"9200","2019-01-19",3,4006,56,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"9201","2019-01-19",4,1268,25,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"9202","2019-01-19",5,649,50,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,13
"9203","2019-01-19",6,591,156,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,68
"9204","2019-01-19",7,2534,298,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,84
"9205","2019-01-19",8,3535,484,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,83
"9206","2019-01-19",9,6494,714,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,86
"9207","2019-01-19",10,10891,862,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,97
"9208","2019-01-19",11,9460,924,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,107
"9209","2019-01-19",12,10599,926,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,97
"9210","2019-01-19",13,8924,966,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,100
"9211","2019-01-19",14,10266,1015,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,132
"9212","2019-01-19",15,12095,948,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,149
"9213","2019-01-19",16,11834,983,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,150
"9214","2019-01-19",17,11505,860,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,138
"9215","2019-01-19",18,13515,937,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,122
"9216","2019-01-19",19,12092,842,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,145
"9217","2019-01-19",20,11905,774,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,105
"9218","2019-01-19",21,15290,723,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,86
"9219","2019-01-19",22,14479,625,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,49
"9220","2019-01-19",23,17255,598,2019-01-19,0,0,0,0,0,1,0,1,0,1,0,0,0,19
"9221","2019-01-20",0,8546,365,2019-01-20,0,0,0,0,0,0,1,1,0,1,0,0,0,13
"9222","2019-01-20",1,11604,181,2019-01-20,0,0,0,0,0,0,1,1,0,1,0,0,0,9
"9223","2019-01-20",2,12404,120,2019-01-20,0,0,0,0,0,0,1,1,0,1,0,0,0,11
"9224","2019-01-20",3,8922,53,2019-01-20,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"9225","2019-01-20",4,3566,43,2019-01-20,0,0,0,0,0,0,1,1,0,1,0,0,0,0
