,Marketing_Airline_Network,ACT_ARR_DATE,Indicator_x,Indicator_y
1817,B6,2018-12-24,1.2775578024714844,1.4958900668384987
1818,B6,2018-12-25,2.2313409892560405,4.6640080883070505
1819,B6,2018-12-26,3.3554628812111917,1.7541710746223105
1820,B6,2018-12-27,0.711871176677481,0.666165511500618
1821,B6,2018-12-28,0.6160624835243788,1.192587696819818
1822,B6,2018-12-29,1.4744301549693464,1.2829602973499405
1823,B6,2018-12-30,1.0534276266785683,0.9897402954128521
1824,B6,2018-12-31,1.1666977466578379,0.820423386277625
1825,B6,2019-01-01,1.258593610137553,1.8688848316819642
1826,B6,2019-01-02,1.6264368609976971,1.0597392532586432
1827,B6,2019-01-03,1.1927248701135227,1.2428561438008414
1828,B6,2019-01-04,1.975671499967359,2.2453454162707676
1829,B6,2019-01-05,3.413856513210109,2.4803351690514734
1830,B6,2019-01-06,1.3002216820780277,1.3593463952625815
1831,B6,2019-01-07,1.2447892851746323,1.2705794592956507
1832,B6,2019-01-08,1.768194893848613,2.6232711019248156
1833,B6,2019-01-09,1.7124100363939663,1.3947004592980405
1834,B6,2019-01-10,1.0327834142782129,0.9906391696168129
1835,B6,2019-01-11,1.228742922343464,1.031407612136057
1836,B6,2019-01-12,0.9297785128509246,0.9342031621670829
1837,B6,2019-01-13,1.188525249407611,1.2027467810067918
1838,B6,2019-01-14,0.7370033848048968,1.0615951934737076
1839,B6,2019-01-15,0.7978709354441248,0.9040513348421242
1840,B6,2019-01-16,1.7498451791158536,1.821659070026189
1841,B6,2019-01-17,1.4167613510681163,1.0981671915559053
1842,B6,2019-01-18,0.9624277970494575,0.8254401307649358
1843,B6,2019-01-19,0.875004932499822,0.9507309985750046
1844,B6,2019-01-20,0.7942364025017813,1.24260957901035
1845,B6,2019-01-21,2.1799595303889716,3.4687578905206977
1846,B6,2019-01-22,4.531444773450027,4.106021786501984
1847,B6,2019-01-23,2.646532651197436,1.734349616300529
1848,B6,2019-01-24,1.548374093490737,1.9776786727384463
1849,B6,2019-01-25,1.7424679197246555,1.9127876056024544
1850,B6,2019-01-26,1.4708938162869938,1.157186455331852
1851,B6,2019-01-27,1.0635364964737797,1.6105781465876803
1852,B6,2019-01-28,1.4143088775827621,0.7390294911153482
1853,B6,2019-01-29,1.0891955127211876,1.0881272238126551
1854,B6,2019-01-30,1.6951732357061338,1.7877934736002439
1855,B6,2019-01-31,2.300706440780543,2.346528943456642
1856,B6,2019-02-01,1.9773036758479956,1.7016185565861317
1857,B6,2019-02-02,1.2030871951569306,1.0710892687453626
1858,B6,2019-02-03,0.8273181111059333,0.9414301747696561
1859,B6,2019-02-04,1.268554164949136,0.7040732719927641
1860,B6,2019-02-05,0.7818885999481695,0.6864201625963687
1861,B6,2019-02-06,0.5274517411970123,0.42890640327630636
1862,B6,2019-02-07,0.7681220002570674,0.5979578789921965
1863,B6,2019-02-08,0.778550550924847,0.9472531176735118
1864,B6,2019-02-09,0.9818079785987472,0.8701916200422952
1865,B6,2019-02-10,0.8981208253445018,0.7983366395063322
1866,B6,2019-02-11,0.7812986250068842,0.621147750710871
1867,B6,2019-02-12,0.554936173529382,1.1272671371247305
1868,B6,2019-02-13,2.472696065891278,2.2055304126918185
1869,B6,2019-02-14,1.6363816417356725,1.4563361757567812
1870,B6,2019-02-15,0.8494437061684758,1.116983424947039
1871,B6,2019-02-16,1.1010517744996926,1.12997881600197
1872,B6,2019-02-17,1.278378398242578,0.9230560578263205
1873,B6,2019-02-18,0.9790262513882372,1.711611710645119
1874,B6,2019-02-19,2.590262242529545,1.6489567000989462
1875,B6,2019-02-20,0.5962403022029299,0.89019987245763
1876,B6,2019-02-21,1.3538974830572128,1.4904492843732848
1877,B6,2019-02-22,1.232055355046124,1.1473636342471747
1878,B6,2019-02-23,0.940554657932366,1.0415353572082606
1879,B6,2019-02-24,1.1111727362988355,1.8073770479188878
1880,B6,2019-02-25,1.4524961182098632,1.409774881111743
1881,B6,2019-02-26,2.084172327981557,1.9192338881402011
1882,B6,2019-02-27,1.5980495993285506,1.6254981154409962
1883,B6,2019-02-28,3.160542306028272,2.793221285983762
1884,B6,2019-03-01,3.091745943699121,2.191285915080637
1885,B6,2019-03-02,1.5006802226426985,2.0191946641658047
1886,B6,2019-03-03,2.520905991308351,1.8412635775210076
1887,B6,2019-03-04,2.8534967368317625,4.453802145007333
1888,B6,2019-03-05,4.290986123286008,3.7785792650741987
1889,B6,2019-03-06,2.3702165994436086,1.7376768565273821
1890,B6,2019-03-07,1.269325702029928,1.08993744709702
1891,B6,2019-03-08,1.3713605208255073,1.6801141713548093
1892,B6,2019-03-09,1.47749789995788,0.846395866606117
1893,B6,2019-03-10,0.7022163953891061,1.4685240793929704
1894,B6,2019-03-11,2.077582005981886,1.6286817626713344
1895,B6,2019-03-12,1.2968688265908381,1.1489791317052895
1896,B6,2019-03-13,0.7237811408041097,0.8254671784083549
1897,B6,2019-03-14,0.6244046321791943,0.48718069270351205
1898,B6,2019-03-15,0.7965326669365854,1.1811866326558802
1899,B6,2019-03-16,1.8842825600585869,1.7841579367138325
1900,B6,2019-03-17,2.2779887176657385,1.8574534874917548
1901,B6,2019-03-18,1.691786739406506,1.3628080297451521
1902,B6,2019-03-19,1.0686613484463472,1.8013971475006951
1903,B6,2019-03-20,1.198112041926876,1.1098244226561451
1904,B6,2019-03-21,0.8870318155933843,1.2351634599123185
1905,B6,2019-03-22,1.2029502281718953,1.4849362398924977
1906,B6,2019-03-23,1.083595620395375,1.1565703061284247
1907,B6,2019-03-24,1.726764034328346,1.336657102456476
1908,B6,2019-03-25,0.9499272757515783,0.7574198299300264
1909,B6,2019-03-26,0.5984038576555024,0.7726775025669853
1910,B6,2019-03-27,0.8588956714780929,1.0906102082603928
1911,B6,2019-03-28,0.7454183227936773,0.9171133836650242
1912,B6,2019-03-29,1.23921473059471,1.1099431618942723
1913,B6,2019-03-30,1.3091016633236798,1.2228527811538854
1914,B6,2019-03-31,1.5473222141223197,1.656286326478122
1915,B6,2019-04-01,1.4465723494611926,2.2157732175911753
1916,B6,2019-04-02,1.868605283330882,1.7764844793471224
1917,B6,2019-04-03,1.4384462446590431,1.643509279383106
1918,B6,2019-04-04,1.6084061474676805,0.9211124612433259
1919,B6,2019-04-05,1.0848088082130636,1.5297732597417741
1920,B6,2019-04-06,1.5133630101217848,0.9902256116087975
1921,B6,2019-04-07,0.6358684302944279,0.45965573356834355
1922,B6,2019-04-08,0.6825894204210476,1.1910317110813975
1923,B6,2019-04-09,1.0983743869176852,1.2104989318594124
1924,B6,2019-04-10,1.1344050835403836,0.8720319630513804
1925,B6,2019-04-11,0.8983328442618443,0.8122115451553867
1926,B6,2019-04-12,0.6741891147358138,0.9902138735518801
1927,B6,2019-04-13,0.9510213590255073,0.7618116117215318
1928,B6,2019-04-14,0.9057901329823933,0.8769900248550083
1929,B6,2019-04-15,1.479046001394613,1.5417907087862235
1930,B6,2019-04-16,2.3222032714993337,2.651704930538492
1931,B6,2019-04-17,3.8293529700377325,1.9834149128065972
1932,B6,2019-04-18,0.877603770320563,1.157745327263475
1933,B6,2019-04-19,1.492797095911349,2.374932281797422
1934,B6,2019-04-20,2.560943312681933,2.9065404814536273
1935,B6,2019-04-21,3.69819239540259,3.2050737687821775
1936,B6,2019-04-22,2.4672655261522936,2.169513560666991
1937,B6,2019-04-23,1.9260039825397677,2.1416631938060546
1938,B6,2019-04-24,1.4929209800290044,0.9052959353280032
1939,B6,2019-04-25,1.3083017847897285,0.6825771385476749
1940,B6,2019-04-26,0.6958237424950338,2.232755308034404
1941,B6,2019-04-27,2.199356066534915,2.1679315885134574
1942,B6,2019-04-28,1.819992875212754,1.3129646428778512
1943,B6,2019-04-29,0.6814409867816781,0.867022809206155
1944,B6,2019-04-30,1.049786876058741,1.1179341856945926
1945,B6,2019-05-01,1.4289723769053788,1.060725775916906
1946,B6,2019-05-02,0.7153567732990816,1.2045009715909374
1947,B6,2019-05-03,1.4654629624944249,1.453523381304326
1948,B6,2019-05-04,0.9887088190064237,0.77204308699234
1949,B6,2019-05-05,0.6051214453864427,1.0344228106949416
1950,B6,2019-05-06,1.3754245327894752,0.9351570694315507
1951,B6,2019-05-07,0.9040083380527713,0.8216705216443718
1952,B6,2019-05-08,0.5981588302750038,0.3734698881215595
1953,B6,2019-05-09,0.27661385896492563,0.7007917330136841
1954,B6,2019-05-10,0.8557753063720506,0.865672745109447
1955,B6,2019-05-11,0.44366004436708334,0.25254151042743617
1956,B6,2019-05-12,0.21480716256682633,0.5598925652531973
1957,B6,2019-05-13,1.044212769741427,1.7208506571087214
1958,B6,2019-05-14,2.7068676716917923,3.2065484898714893
1959,B6,2019-05-15,1.7945866561340154,1.1515430568741112
1960,B6,2019-05-16,0.7349948028180275,0.630421333992045
1961,B6,2019-05-17,1.190293009438439,1.0980147461642817
1962,B6,2019-05-18,1.015310381121495,0.3935944325149147
1963,B6,2019-05-19,0.4506360565786239,0.8713371437325387
1964,B6,2019-05-20,1.1596556545667254,0.8368248887744738
1965,B6,2019-05-21,0.3684288661646752,0.41275561507840647
1966,B6,2019-05-22,0.8153144412029489,0.6384985382175814
1967,B6,2019-05-23,0.6865127145502121,1.435175244653204
1968,B6,2019-05-24,1.8035839035213785,1.3850007214834787
1969,B6,2019-05-25,0.9829565185751581,0.7163087705719389
1970,B6,2019-05-26,1.448663202361048,1.1227795882138238
1971,B6,2019-05-27,0.8940492174829205,0.6696023827933044
1972,B6,2019-05-28,0.8970590377520993,1.0388752466882785
1973,B6,2019-05-29,1.7089916110155394,1.80012835334764
1974,B6,2019-05-30,1.8523227664866644,1.8658346701103201
1975,B6,2019-05-31,1.6702808671789628,1.741670151170804
1976,B6,2019-06-01,2.3068569641836776,1.7142296779311967
1977,B6,2019-06-02,0.7456057732487835,0.9660232850232087
1978,B6,2019-06-03,1.3906518178412426,1.3938256958846107
1979,B6,2019-06-04,1.0610372833151407,0.903852538429258
1980,B6,2019-06-05,0.8344624657371915,1.2529103207835244
1981,B6,2019-06-06,1.7528356984115636,1.4861255950129044
1982,B6,2019-06-07,0.5996143103090529,0.6282861432371162
1983,B6,2019-06-08,0.7135798466183371,0.6529726279529615
1984,B6,2019-06-09,0.7924989074150101,0.7047626351593401
1985,B6,2019-06-10,0.7632838802370563,1.111301754387709
1986,B6,2019-06-11,1.4991535455664637,1.1264856288765297
1987,B6,2019-06-12,0.9614074330240533,1.0989802092472778
1988,B6,2019-06-13,1.3374853202068915,1.554800660514493
1989,B6,2019-06-14,1.5374229812325269,1.3555643851609314
1990,B6,2019-06-15,1.1564414165555608,0.9694077012847149
1991,B6,2019-06-16,0.7692309874754816,0.8490494992859025
1992,B6,2019-06-17,0.5891873833400194,0.7765205871218205
1993,B6,2019-06-18,1.263735627308611,1.65682120196924
1994,B6,2019-06-19,1.7601705654158017,1.862267887238255
1995,B6,2019-06-20,1.8593440791265954,1.8208673643108388
1996,B6,2019-06-21,1.7330175423705603,1.6187994022791687
1997,B6,2019-06-22,0.8521069596783716,0.8437266439318366
1998,B6,2019-06-23,0.7650280135943862,0.6925305792570905
1999,B6,2019-06-24,0.45216481275386555,0.43881445266326913
2000,B6,2019-06-25,1.1352028611237919,1.5692065820594496
2001,B6,2019-06-26,1.5218924685702633,1.442869859540691
2002,B6,2019-06-27,1.2692941846289265,1.0172596356612855
2003,B6,2019-06-28,0.9174884275274962,0.9541320513607767
2004,B6,2019-06-29,1.134741836853359,2.015589279049291
2005,B6,2019-06-30,2.197570833049914,2.0172434061041424
2006,B6,2019-07-01,1.4667181703008627,1.593377197219749
2007,B6,2019-07-02,1.344486634875683,0.8691153951110971
2008,B6,2019-07-03,0.5668841643754315,0.7677211340435607
2009,B6,2019-07-04,1.2976665739834583,1.4237803937554714
2010,B6,2019-07-05,0.9122188785220695,0.9639385809516535
2011,B6,2019-07-06,0.8628582775545754,1.738709178092096
2012,B6,2019-07-07,2.3970757636961615,2.5423074678507454
2013,B6,2019-07-08,2.0636624853126606,1.884917776999826
2014,B6,2019-07-09,2.1124162265307733,2.0139825312130646
2015,B6,2019-07-10,1.700093681260227,1.4786004683086411
2016,B6,2019-07-11,0.7490951545764439,1.976826030875336
2017,B6,2019-07-12,2.4247411735111624,2.2205380489364988
2018,B6,2019-07-13,1.4059537039188204,1.129958038782948
2019,B6,2019-07-14,0.5927098266219153,0.6520200377903048
2020,B6,2019-07-15,0.6963927746560862,0.7025686315972783
2021,B6,2019-07-16,0.5392983993025818,0.5445983284808703
2022,B6,2019-07-17,0.6043912468773391,1.0736037563483942
2023,B6,2019-07-18,2.37154647667511,1.8086403933090143
2024,B6,2019-07-19,1.8137558311209998,1.4349729075458755
2025,B6,2019-07-20,0.597986911178163,0.6640332288873315
2026,B6,2019-07-21,0.8501129569633855,0.9004660475189762
2027,B6,2019-07-22,1.3254557526219717,1.6504420235977981
2028,B6,2019-07-23,2.7336439971870554,2.5261949126165946
2029,B6,2019-07-24,2.7409565415038317,2.5261999740316616
2030,B6,2019-07-25,2.347207762423017,2.4327083284632307
2031,B6,2019-07-26,3.6096286941913704,2.449497486333819
2032,B6,2019-07-27,2.063494664518687,1.7044072597593711
2033,B6,2019-07-28,1.9731275077079022,1.4121776675680806
2034,B6,2019-07-29,1.2365633375354788,0.9511359625522652
2035,B6,2019-07-30,0.834777657673611,1.040975326166645
2036,B6,2019-07-31,1.2786764018946482,2.219666985280171
2037,B6,2019-08-01,3.0817608603548248,2.610681827655457
2038,B6,2019-08-02,1.5220730188040994,1.359750053740994
2039,B6,2019-08-03,1.2050209215495717,1.4721005109706082
2040,B6,2019-08-04,1.3705410686423285,1.077134727300819
2041,B6,2019-08-05,1.575731186759572,1.3629646679087069
2042,B6,2019-08-06,1.5027652424397786,1.867045991138316
2043,B6,2019-08-07,1.720943134869671,2.3083908428668867
2044,B6,2019-08-08,3.1052720490122434,3.25898444180672
2045,B6,2019-08-09,2.778125017698174,2.8549676214126283
2046,B6,2019-08-10,2.6151690114315462,2.697277023622804
2047,B6,2019-08-11,2.307933610377374,1.4190687220578337
2048,B6,2019-08-12,1.1628058311969944,1.1474147278654339
2049,B6,2019-08-13,0.9015261555604196,1.416801178356173
2050,B6,2019-08-14,1.8110804227278312,2.0419101191052795
2051,B6,2019-08-15,2.371540049790753,2.0836973496477085
2052,B6,2019-08-16,2.1394261927971123,2.2194174675693925
2053,B6,2019-08-17,1.4886080481852098,1.8961440689394755
2054,B6,2019-08-18,1.7653376866459323,1.0742684629502695
2055,B6,2019-08-19,2.2909862665330114,2.3339055209229156
2056,B6,2019-08-20,1.7995582857475196,1.3579137331993858
2057,B6,2019-08-21,1.0058483611022002,1.5818457486169104
2058,B6,2019-08-22,2.426844941408219,1.983476692176304
2059,B6,2019-08-23,1.8473215327735715,1.490733707654776
2060,B6,2019-08-24,0.8565147310862646,1.1299244648942353
2061,B6,2019-08-25,1.7685375554126168,1.0589298100467153
2062,B6,2019-08-26,0.6710559640986539,0.7939762137196669
2063,B6,2019-08-27,0.7100054555373704,0.6883212494645014
2064,B6,2019-08-28,1.0220754955982014,2.042610357889804
2065,B6,2019-08-29,2.6551153957300504,2.1899241678841066
2066,B6,2019-08-30,1.8289797717916727,1.214501289802499
2067,B6,2019-08-31,0.5100695225844213,1.245589855467399
2068,B6,2019-09-01,3.509499985511461,3.140734233584283
2069,B6,2019-09-02,2.4153418497892836,3.133261370708398
2070,B6,2019-09-03,2.8751037750840207,2.8048196873691427
2071,B6,2019-09-04,1.6308808863671558,3.8225736438598292
2072,B6,2019-09-05,2.5210987012672454,2.9141084287017933
2073,B6,2019-09-06,2.600949879992951,1.8137754463337714
2074,B6,2019-09-07,1.0466183525254495,1.152479087606735
2075,B6,2019-09-08,0.8997693453664877,0.8231184516010946
2076,B6,2019-09-09,0.9502749986052099,1.0121435652139081
2077,B6,2019-09-10,1.015036709184831,0.8170739686789584
2078,B6,2019-09-11,0.5172650188225016,0.9865953833060725
2079,B6,2019-09-12,1.0630860580491426,1.3634432095487363
2080,B6,2019-09-13,1.1199182942121562,1.0362839653045093
2081,B6,2019-09-14,1.2852386714776765,1.1818643475145747
2082,B6,2019-09-15,0.44828221460378503,0.9388391613215067
2083,B6,2019-09-16,1.2550056520360036,1.0595854956820885
2084,B6,2019-09-17,1.0009930486593843,0.8129748097767313
2085,B6,2019-09-18,0.49016610257883025,0.7136520143282175
2086,B6,2019-09-19,0.6495447519683137,0.6208808771055254
2087,B6,2019-09-20,0.5812091886011573,0.6271519140246179
2088,B6,2019-09-21,0.6603866766390118,0.6347225880498749
2089,B6,2019-09-22,1.2791949632480724,1.5354252527603915
2090,B6,2019-09-23,1.3136974454798054,0.7520373740518862
2091,B6,2019-09-24,0.49236324627547784,0.610242394869425
2092,B6,2019-09-25,0.5635412375381066,0.5061187723975126
2093,B6,2019-09-26,0.8325590196141582,1.445894679855409
2094,B6,2019-09-27,1.0300825933700868,0.6222484136727633
2095,B6,2019-09-28,0.3570726793093985,0.5068346363283547
2096,B6,2019-09-29,0.8684924179276464,0.9247356992963424
2097,B6,2019-09-30,1.1646437208156122,1.0612214943718101
2098,B6,2019-10-01,0.7115564780016372,0.831941486210897
2099,B6,2019-10-02,0.7840848649606997,1.6561715550860756
2100,B6,2019-10-03,1.073317959006391,1.2547942537114811
2101,B6,2019-10-04,1.604836919843646,2.0098481069732363
2102,B6,2019-10-05,1.2379000754520009,1.083511508965105
2103,B6,2019-10-06,0.8225613237632492,0.560285618758296
2104,B6,2019-10-07,0.6936318923992899,1.3768791718805402
2105,B6,2019-10-08,2.500190008961068,1.7880772836923264
2106,B6,2019-10-09,0.9313037455216334,1.3314981198861928
2107,B6,2019-10-10,0.7618530918091277,0.612926691399623
2108,B6,2019-10-11,0.6263288793061104,1.135039734138201
2109,B6,2019-10-12,2.1157826939017776,1.724471351251993
2110,B6,2019-10-13,0.7392725051385192,0.8677758406247421
2111,B6,2019-10-14,1.1542147686700135,1.1949886881011258
2112,B6,2019-10-15,1.3954073556100672,0.885375741379841
2113,B6,2019-10-16,1.0240147428637245,0.8908132725156932
2114,B6,2019-10-17,1.7776961444787858,2.5552512700972185
2115,B6,2019-10-18,3.8844636767259026,2.4504698021814337
2116,B6,2019-10-19,0.9367658156654469,1.25219465142169
2117,B6,2019-10-20,1.9901815492846722,0.8008361428915312
2118,B6,2019-10-21,0.5340958069478049,0.4934412961324788
2119,B6,2019-10-22,0.657648002136648,1.3923733741809912
2120,B6,2019-10-23,0.8495393357607857,1.2838010166997027
2121,B6,2019-10-24,0.7181695053288807,0.5758971024744219
2122,B6,2019-10-25,0.3839264507532333,0.5932346539475545
2123,B6,2019-10-26,0.5660859941374133,0.7967397717164703
2124,B6,2019-10-27,0.7709831740865182,1.6413723808574443
2125,B6,2019-10-28,1.7392703040361146,1.2107231430198266
2126,B6,2019-10-29,1.0785174456574755,0.9615659614370275
2127,B6,2019-10-30,1.0462074433640838,0.7837572373488547
2128,B6,2019-10-31,0.7672886641142751,1.1616866376645354
2129,B6,2019-11-01,1.6948221400260923,2.0565111184976264
2130,B6,2019-11-02,1.4815976688664583,1.26949857352872
2131,B6,2019-11-03,1.2523410051879953,1.443586848214729
2132,B6,2019-11-04,1.1276452286974694,1.344673324285111
2133,B6,2019-11-05,1.7846601646120142,1.288025529189283
2134,B6,2019-11-06,1.0703308625846262,0.6668055856805641
2135,B6,2019-11-07,0.44607944135895017,1.000196585285638
2136,B6,2019-11-08,1.1541845804899313,1.178629862541043
2137,B6,2019-11-09,1.171889332762571,1.6992193829066822
2138,B6,2019-11-10,2.114891306984982,1.542549401865604
2139,B6,2019-11-11,0.6812441326259602,0.6849236862024699
2140,B6,2019-11-12,0.6368211476848435,0.8199278215741643
2141,B6,2019-11-13,1.1406130835018913,1.4686736068984707
2142,B6,2019-11-14,1.2985929875517206,1.3794007173573317
2143,B6,2019-11-15,1.0441776774461677,1.2270378311720285
2144,B6,2019-11-16,0.8566938218895426,1.1023047159471695
2145,B6,2019-11-17,1.5189113946075912,1.2533147530068125
2146,B6,2019-11-18,1.4422020002622338,1.6552774690562393
2147,B6,2019-11-19,0.7998061102137218,1.2844067037221552
2148,B6,2019-11-20,0.8181230389296257,1.0638964463226082
2149,B6,2019-11-21,0.9776830178553924,0.8931707394601034
2150,B6,2019-11-22,0.5574498025592145,1.0081017366486142
2151,B6,2019-11-23,1.3435954009231303,1.1285023574309856
2152,B6,2019-11-24,0.9581855616056677,2.2968573807088477
2153,B6,2019-11-25,2.7291171650222728,1.7964644230510807
2154,B6,2019-11-26,1.0634167185404986,0.9509678152855408
2155,B6,2019-11-27,0.4884878807810182,1.189541539414291
2156,B6,2019-11-28,1.4786061802148327,1.1909866435637988
2157,B6,2019-11-29,1.2699191014109463,1.066185050727691
2158,B6,2019-11-30,0.7545743891169654,0.8026021099853888
2159,B6,2019-12-01,1.0230180557410602,1.4849016734697125
2160,B6,2019-12-02,2.325373131012281,2.4436796121183724
2161,B6,2019-12-03,3.6463152850694116,4.604567007770616
2162,B6,2019-12-04,6.051906326317608,4.014471183024323
2163,B6,2019-12-05,1.8218368003625907,1.680123170238507
2164,B6,2019-12-06,1.7628611529431837,1.9906612298370667
2165,B6,2019-12-07,1.3329654993346531,1.3165127640690715
2166,B6,2019-12-08,1.0281127412488213,1.3753785725177998
2167,B6,2019-12-09,1.085547160804701,2.46873132918024
2168,B6,2019-12-10,2.013098003733995,1.665625103845174
2169,B6,2019-12-11,2.5057298705516264,3.165840473017761
2170,B6,2019-12-12,2.354155683277325,1.8424895046373202
2171,B6,2019-12-13,1.1706063741813697,1.2408085541793148
2172,B6,2019-12-14,1.4719162870590372,2.081883504562352
2173,B6,2019-12-15,2.7984004629585697,1.8218695137288994
2174,B6,2019-12-16,0.9854450687076972,0.7323625489729864
2175,B6,2019-12-17,1.411499006305008,3.5407056794633465
2176,B6,2019-12-18,4.784921430252571,3.69138202358863
2177,B6,2019-12-19,2.0711268491048673,1.9419396426973978
2178,B6,2019-12-20,1.9611760227640764,1.6458013506282478
2179,B6,2019-12-21,1.3961142603858292,1.5648785538790133
2180,B6,2019-12-22,1.8239413417684662,1.147622667614202
2181,B6,2019-12-23,1.3834811567006375,1.9505371973161105
2182,B6,2019-12-24,1.9473303420768877,1.2847391146452676
2183,B6,2019-12-25,0.976446965790301,1.170894119946287
2184,B6,2019-12-26,1.9803690606428335,1.4660908005508062
2185,B6,2019-12-27,0.5586618779669474,0.8399311684469993
2186,B6,2019-12-28,0.5967153811017447,0.5684056116453254
2187,B6,2019-12-29,0.422318377903939,0.356543644339149
2188,B6,2019-12-30,0.6402336220710156,0.9149314702024366
2189,B6,2019-12-31,0.8532727827243584,0.8945878396851308
2190,DL,2018-01-01,0.7797366267286285,0.7507906787123824
2191,DL,2018-01-02,0.41054281096511747,0.6809203752318118
2192,DL,2018-01-03,0.8766393165961115,0.8140241902210057
2193,DL,2018-01-04,0.8231174337444455,0.8751318349222263
2194,DL,2018-01-05,1.207142935352091,0.9895675182429385
2195,DL,2018-01-06,1.1256704474857688,1.026214864375691
2196,DL,2018-01-07,0.7807176803780882,0.7923751095378123
2197,DL,2018-01-08,1.1511451270940214,1.4580882322316804
2198,DL,2018-01-09,1.3368734455230427,1.1279123360773182
2199,DL,2018-01-10,1.0749919281345794,1.0534532296923467
2200,DL,2018-01-11,0.8415330069340519,1.063397537651842
2201,DL,2018-01-12,0.9551301507852435,1.2772492255343197
2202,DL,2018-01-13,1.7718792463308703,1.6719976249466943
2203,DL,2018-01-14,0.4922832170822866,0.8613766636788212
2204,DL,2018-01-15,0.9318498244077308,1.108974015371162
2205,DL,2018-01-16,0.9677146111998819,0.8968112796487491
2206,DL,2018-01-17,1.7263796752131169,2.033799111811231
2207,DL,2018-01-18,2.1736098256022403,1.8167564573641548
2208,DL,2018-01-19,1.3226938972880733,1.0836910058483373
2209,DL,2018-01-20,1.1018329927023707,0.978657044355348
2210,DL,2018-01-21,0.7274938793646947,0.6406940279707182
2211,DL,2018-01-22,0.9900506725254854,0.8717144896154234
2212,DL,2018-01-23,2.0273495962325425,1.5144211672945633
2213,DL,2018-01-24,0.9486939605392883,1.052359864689478
2214,DL,2018-01-25,1.0331782122303974,1.0626682473203448
2215,DL,2018-01-26,1.1660792289293707,1.008035513974794
2216,DL,2018-01-27,0.6603347809103651,0.607463684172047
2217,DL,2018-01-28,1.2108530415678065,0.8892912700070854
2218,DL,2018-01-29,0.8809580313469852,1.3273147381690735
2219,DL,2018-01-30,1.4735110417791522,1.2656136401821327
2220,DL,2018-01-31,0.7848890319508426,0.9522477229572353
2221,DL,2018-02-01,0.7671393237066202,0.5838390002101564
2222,DL,2018-02-02,0.7890923582515509,1.0232552358260454
2223,DL,2018-02-03,1.269792817467747,1.2699264232953482
2224,DL,2018-02-04,0.9298179437783339,0.5438345454977601
2225,DL,2018-02-05,0.6681373711933566,0.6822010012879792
2226,DL,2018-02-06,0.7980568036345211,0.6917875396452988
2227,DL,2018-02-07,1.1251464599602308,1.7051329799649928
2228,DL,2018-02-08,1.4319343324273017,1.0341831373169157
2229,DL,2018-02-09,0.7587416206014977,0.9848643632953126
2230,DL,2018-02-10,1.5655430484890416,1.1528670671305559
2231,DL,2018-02-11,0.7732196473292213,1.3761350567606712
2232,DL,2018-02-12,1.5762594820154072,1.3679014713494402
2233,DL,2018-02-13,0.5505035436300268,0.5479722328109475
2234,DL,2018-02-14,0.6684196128624893,0.5542456324422702
2235,DL,2018-02-15,0.7340393942122956,1.0725090822954426
2236,DL,2018-02-16,0.9559539199903022,1.0298843176266932
2237,DL,2018-02-17,0.8451109060208978,0.7503718902632197
2238,DL,2018-02-18,1.128731733710052,0.8473909991567576
2239,DL,2018-02-19,0.7353876244602023,1.2212370550979972
2240,DL,2018-02-20,1.3794889885652777,0.9917079756702019
2241,DL,2018-02-21,0.8064845101161634,0.7477646524804451
2242,DL,2018-02-22,0.6760246147087753,0.7634974785365027
2243,DL,2018-02-23,1.1885365183523036,1.232761827892289
2244,DL,2018-02-24,1.2266416384923662,0.869743503949792
2245,DL,2018-02-25,1.077606017074072,0.8246959519124225
2246,DL,2018-02-26,0.9876739586287028,0.8491972766273186
2247,DL,2018-02-27,0.7801459003695459,0.6329205008836876
2248,DL,2018-02-28,0.4705155354973095,0.5588031280362677
2249,DL,2018-03-01,0.4432505302327821,1.2087107931862817
2250,DL,2018-03-02,1.6565812124107329,1.3065296393703505
2251,DL,2018-03-03,1.5335150016855827,1.3455137006638438
2252,DL,2018-03-04,0.8732742456474476,1.1404565749612134
2253,DL,2018-03-05,1.1185005555594978,1.1149965911620892
2254,DL,2018-03-06,1.483118925771163,1.524822385285373
2255,DL,2018-03-07,1.1698643936140949,1.2600687461039954
2256,DL,2018-03-08,1.4573897336394375,1.295690897050185
2257,DL,2018-03-09,1.0975508889637358,1.1482327010917903
2258,DL,2018-03-10,1.0676968241039662,0.8347068413366505
2259,DL,2018-03-11,0.7123837954486224,0.8201639886518696
2260,DL,2018-03-12,0.8969924795068864,1.0453275376988207
2261,DL,2018-03-13,1.1055108117781773,0.8324349188547908
2262,DL,2018-03-14,1.1883280990444054,0.9249152003838889
2263,DL,2018-03-15,0.8042480172444721,0.7023216809894578
2264,DL,2018-03-16,0.7044297258051065,0.790638125401048
2265,DL,2018-03-17,0.9289677706798548,0.9471971892128156
2266,DL,2018-03-18,0.7631270598354568,0.6240798229990155
2267,DL,2018-03-19,0.6461121770639742,0.792073629780335
2268,DL,2018-03-20,1.0669681780632034,0.9397073217564188
2269,DL,2018-03-21,0.8336049651795246,0.8663661700380465
2270,DL,2018-03-22,1.1528025676547498,1.0838901388820943
2271,DL,2018-03-23,0.9294282649946374,0.9021498255905045
2272,DL,2018-03-24,1.0293466561878528,0.9608937554367195
